model,data_num,iter,side_effect,test_fold,auc,,acc,,precision,,recall,,tn,fp,fn,tp,cutoff point
RF,160,6,side_effect_1,4,0.721316902,,0.745614035,,0.420454545,,0.506849315,,218,51,36,37,0.42
RF,160,7,side_effect_1,0,0.750509523,,0.681818182,,0.285714286,,0.705882353,,189,90,15,36,0.23
RF,160,7,side_effect_1,1,0.735413024,,0.785714286,,0.428571429,,0.515625,,242,44,31,33,0.34
RF,160,7,side_effect_1,2,0.691565217,,0.670846395,,0.363636364,,0.695652174,,166,84,21,48,0.22
RF,160,7,side_effect_1,3,0.681459438,,0.644859813,,0.293233083,,0.661016949,,168,94,20,39,0.21
RF,160,7,side_effect_1,4,0.767631796,,0.646017699,,0.314465409,,0.819672131,,169,109,11,50,0.15
RF,160,8,side_effect_1,0,0.786156842,,0.713855422,,0.382352941,,0.825396825,,185,84,11,52,0.21
RF,160,8,side_effect_1,1,0.698151629,,0.627565982,,0.27672956,,0.785714286,,170,115,12,44,0.24
RF,160,8,side_effect_1,2,0.704279279,,0.777070064,,0.53125,,0.459459459,,210,30,40,34,0.27
RF,160,8,side_effect_1,3,0.816356367,,0.744680851,,0.41322314,,0.793650794,,195,71,13,50,0.18
RF,160,8,side_effect_1,4,0.705331921,,0.597667638,,0.222222222,,0.75,,169,126,12,36,0.18
RF,160,9,side_effect_1,0,0.771935484,,0.705882353,,0.425373134,,0.76,,171,77,18,57,0.24
RF,160,9,side_effect_1,1,0.741028487,,0.813291139,,0.435483871,,0.529411765,,230,35,24,27,0.36
RF,160,9,side_effect_1,2,0.631269751,,0.596969697,,0.1875,,0.627906977,,170,117,16,27,0.16
RF,160,9,side_effect_1,3,0.774768866,,0.751497006,,0.38317757,,0.706896552,,210,66,17,41,0.24
RF,160,9,side_effect_1,4,0.731392264,,0.77247191,,0.477777778,,0.558441558,,232,47,34,43,0.28
LR,160,0,side_effect_1,0,0.634297521,,0.489028213,,0.185185185,,0.795454545,,121,154,9,35,0.04
LR,160,0,side_effect_1,1,0.709922099,,0.632653061,,0.339285714,,0.791666667,,160,111,15,57,0.11
LR,160,0,side_effect_1,2,0.734807008,,0.75975976,,0.35106383,,0.634615385,,220,61,19,33,0.22
LR,160,0,side_effect_1,3,0.738975357,,0.680851064,,0.381294964,,0.736111111,,171,86,19,53,0.24
LR,160,0,side_effect_1,4,0.818611624,,0.662686567,,0.351515152,,0.90625,,164,107,6,58,0.09
LR,160,1,side_effect_1,0,0.703644423,,0.555555556,,0.279569892,,0.838709677,,128,134,10,52,0.09
LR,160,1,side_effect_1,1,0.700367282,,0.664756447,,0.345070423,,0.671232877,,183,93,24,49,0.1
LR,160,1,side_effect_1,2,0.585976543,,0.519174041,,0.267015707,,0.689189189,,125,140,23,51,0.03
LR,160,1,side_effect_1,3,0.706352254,,0.669753086,,0.254098361,,0.659574468,,186,91,16,31,0.12
LR,160,1,side_effect_1,4,0.695681818,,0.780185759,,0.342465753,,0.520833333,,227,48,23,25,0.34
LR,160,2,side_effect_1,0,0.726869062,,0.721407625,,0.4,,0.638888889,,200,69,26,46,0.17
LR,160,2,side_effect_1,1,0.688616558,,0.642201835,,0.344827586,,0.694444444,,160,95,22,50,0.15
LR,160,2,side_effect_1,2,0.690181818,,0.621538462,,0.25170068,,0.74,,165,110,13,37,0.13
LR,160,2,side_effect_1,3,0.488811995,,0.620915033,,0.19047619,,0.392156863,,170,85,31,20,0.16
LR,160,2,side_effect_1,4,0.686694071,,0.55,,0.23857868,,0.796610169,,151,150,12,47,0.08
LR,160,3,side_effect_1,0,0.748543566,,0.74556213,,0.35,,0.625,,217,65,21,35,0.14
LR,160,3,side_effect_1,1,0.683414793,,0.634730539,,0.262411348,,0.672727273,,175,104,18,37,0.06
LR,160,3,side_effect_1,2,0.587467645,,0.625,,0.328125,,0.552631579,,158,86,34,42,0.18
LR,160,3,side_effect_1,3,0.718346253,,0.718181818,,0.396039604,,0.555555556,,197,61,32,40,0.14
LR,160,3,side_effect_1,4,0.628158295,,0.762611276,,0.272727273,,0.466666667,,236,56,24,21,0.18
LR,160,4,side_effect_1,0,0.719565217,,0.641744548,,0.253521127,,0.8,,170,106,9,36,0.17
LR,160,4,side_effect_1,1,0.772206178,,0.753012048,,0.278350515,,0.692307692,,223,70,12,27,0.29
LR,160,4,side_effect_1,2,0.676354624,,0.537313433,,0.27638191,,0.833333333,,125,144,11,55,0.06
LR,160,4,side_effect_1,3,0.760478088,,0.73006135,,0.441441441,,0.653333333,,189,62,26,49,0.19
LR,160,4,side_effect_1,4,0.668934996,,0.646376812,,0.34965035,,0.632911392,,173,93,29,50,0.13
LR,160,5,side_effect_1,0,0.711914063,,0.708333333,,0.353448276,,0.640625,,197,75,23,41,0.14
LR,160,5,side_effect_1,1,0.723120215,,0.773584906,,0.415584416,,0.542372881,,214,45,27,32,0.21
LR,160,5,side_effect_1,2,0.594897119,,0.746031746,,0.253521127,,0.4,,217,53,27,18,0.31
LR,160,5,side_effect_1,3,0.509251495,,0.467065868,,0.229268293,,0.701492537,,109,158,20,47,0.09
LR,160,5,side_effect_1,4,0.716154118,,0.640449438,,0.312101911,,0.710144928,,179,108,20,49,0.04
LR,160,6,side_effect_1,0,0.687851067,,0.815028902,,0.531914894,,0.373134328,,257,22,42,25,0.62
LR,160,6,side_effect_1,1,0.608487216,,0.580745342,,0.271523179,,0.621212121,,146,110,25,41,0.15
LR,160,6,side_effect_1,2,0.692400628,,0.705167173,,0.333333333,,0.564516129,,197,70,27,35,0.11
LR,160,6,side_effect_1,3,0.707503597,,0.625,,0.246666667,,0.787234043,,168,113,10,37,0.11
LR,160,6,side_effect_1,4,0.704281309,,0.799401198,,0.456140351,,0.419354839,,241,31,36,26,0.24
LR,160,7,side_effect_1,0,0.729391931,,0.693877551,,0.328125,,0.68852459,,196,86,19,42,0.15
LR,160,7,side_effect_1,1,0.724210526,,0.690909091,,0.260504202,,0.688888889,,197,88,14,31,0.18
LR,160,7,side_effect_1,2,0.68724559,,0.724458204,,0.33,,0.6,,201,67,22,33,0.21
LR,160,7,side_effect_1,3,0.734565845,,0.658146965,,0.397350993,,0.789473684,,146,91,16,60,0.13
LR,160,7,side_effect_1,4,0.724487105,,0.794285714,,0.465753425,,0.507462687,,244,39,33,34,0.41
LR,160,8,side_effect_1,0,0.753304211,,0.760932945,,0.408163265,,0.625,,221,58,24,40,0.3
LR,160,8,side_effect_1,1,0.683922559,,0.749235474,,0.382716049,,0.492063492,,214,50,32,31,0.22
LR,160,8,side_effect_1,2,0.694470046,,0.615635179,,0.305555556,,0.709677419,,145,100,18,44,0.06
LR,160,8,side_effect_1,3,0.660631001,,0.660493827,,0.274193548,,0.62962963,,180,90,20,34,0.08
LR,160,8,side_effect_1,4,0.675608544,,0.759776536,,0.34939759,,0.475409836,,243,54,32,29,0.3
LR,160,9,side_effect_1,0,0.775428922,,0.799373041,,0.5,,0.5625,,219,36,28,36,0.31
LR,160,9,side_effect_1,1,0.741024579,,0.823880597,,0.431034483,,0.490196078,,251,33,26,25,0.43
LR,160,9,side_effect_1,2,0.724551274,,0.686520376,,0.344262295,,0.677419355,,177,80,20,42,0.2
LR,160,9,side_effect_1,3,0.755339266,,0.735795455,,0.371900826,,0.725806452,,214,76,17,45,0.2
LR,160,9,side_effect_1,4,0.684758364,,0.655688623,,0.316176471,,0.661538462,,176,93,22,43,0.15
Adaboost,160,0,side_effect_1,0,0.550986842,,0.757575758,,0.351851852,,0.296875,,231,35,45,19,0.5
Adaboost,160,0,side_effect_1,1,0.593211207,,0.466666667,,0.216346154,,0.775862069,,109,163,13,45,0.46
Adaboost,160,0,side_effect_1,2,0.590222102,,0.719033233,,0.347222222,,0.352112676,,213,47,46,25,0.48
Adaboost,160,0,side_effect_1,3,0.693568887,,0.670623145,,0.290076336,,0.678571429,,188,93,18,38,0.46
Adaboost,160,0,side_effect_1,4,0.66129776,,0.637462236,,0.251908397,,0.6,,178,98,22,33,0.43
Adaboost,160,1,side_effect_1,0,0.607474774,,0.732307692,,0.287671233,,0.375,,217,52,35,21,0.48
Adaboost,160,1,side_effect_1,1,0.59459305,,0.742857143,,0.411764706,,0.291666667,,213,30,51,21,0.5
Adaboost,160,1,side_effect_1,2,0.601724138,,0.814917127,,0.558139535,,0.333333333,,271,19,48,24,0.5
Adaboost,160,1,side_effect_1,3,0.666376408,,0.70030581,,0.366666667,,0.666666667,,185,76,22,44,0.46
Adaboost,160,1,side_effect_1,4,0.607561283,,0.745454545,,0.219512195,,0.473684211,,228,64,20,18,0.49
Adaboost,160,2,side_effect_1,0,0.650740203,,0.712121212,,0.35,,0.538461538,,200,65,30,35,0.48
Adaboost,160,2,side_effect_1,1,0.69295056,,0.551724138,,0.248704663,,0.813559322,,144,145,11,48,0.35
Adaboost,160,2,side_effect_1,2,0.654023059,,0.566153846,,0.263473054,,0.709677419,,140,123,18,44,0.38
Adaboost,160,2,side_effect_1,3,0.61587453,,0.546583851,,0.278106509,,0.661971831,,129,122,24,47,0.42
Adaboost,160,2,side_effect_1,4,0.550151976,,0.733532934,,0.216216216,,0.340425532,,229,58,31,16,0.48
Adaboost,160,3,side_effect_1,0,0.709919137,,0.665671642,,0.345588235,,0.671428571,,176,89,23,47,0.48
Adaboost,160,3,side_effect_1,1,0.694430218,,0.675516224,,0.28,,0.636363636,,194,90,20,35,0.49
Adaboost,160,3,side_effect_1,2,0.683978777,,0.72303207,,0.361904762,,0.575757576,,210,67,28,38,0.46
Adaboost,160,3,side_effect_1,3,0.675359477,,0.723809524,,0.357894737,,0.566666667,,194,61,26,34,0.49
Adaboost,160,3,side_effect_1,4,0.713365928,,0.727828746,,0.326923077,,0.641509434,,204,70,19,34,0.46
Adaboost,160,4,side_effect_1,0,0.646488294,,0.475073314,,0.245535714,,0.846153846,,107,169,10,55,0.32
Adaboost,160,4,side_effect_1,1,0.682281686,,0.792792793,,0.355932203,,0.403846154,,243,38,31,21,0.49
Adaboost,160,4,side_effect_1,2,0.568892045,,0.719512195,,0.294117647,,0.3125,,216,48,44,20,0.49
Adaboost,160,4,side_effect_1,3,0.608997622,,0.433436533,,0.230088496,,0.852459016,,88,174,9,52,0.3
Adaboost,160,4,side_effect_1,4,0.628676471,,0.565868263,,0.251497006,,0.677419355,,147,125,20,42,0.41
Adaboost,160,5,side_effect_1,0,0.654412924,,0.758409786,,0.2875,,0.511111111,,225,57,22,23,0.49
Adaboost,160,5,side_effect_1,1,0.631045438,,0.633333333,,0.338461538,,0.556962025,,165,86,35,44,0.43
Adaboost,160,5,side_effect_1,2,0.686138998,,0.770588235,,0.507462687,,0.430379747,,228,33,45,34,0.48
Adaboost,160,5,side_effect_1,3,0.550272232,,0.740853659,,0.15942029,,0.289473684,,232,58,27,11,0.49
Adaboost,160,5,side_effect_1,4,0.609793241,,0.425149701,,0.243027888,,0.968253968,,81,190,2,61,0.38
Adaboost,160,6,side_effect_1,0,0.65864742,,0.689873418,,0.314814815,,0.586206897,,184,74,24,34,0.48
Adaboost,160,6,side_effect_1,1,0.572482014,,0.440828402,,0.208144796,,0.766666667,,103,175,14,46,0.44
Adaboost,160,6,side_effect_1,2,0.602272727,,0.693452381,,0.305263158,,0.439393939,,204,66,37,29,0.48
Adaboost,160,6,side_effect_1,3,0.705871212,,0.697530864,,0.330357143,,0.616666667,,189,75,23,37,0.46
Adaboost,160,6,side_effect_1,4,0.701783626,,0.779710145,,0.402439024,,0.55,,236,49,27,33,0.49
Adaboost,160,7,side_effect_1,0,0.644482109,,0.602941176,,0.2,,0.666666667,,175,120,15,30,0.47
Adaboost,160,7,side_effect_1,1,0.525690388,,0.375384615,,0.189873418,,0.803571429,,77,192,11,45,0.28
Adaboost,160,7,side_effect_1,2,0.645331325,,0.625386997,,0.364285714,,0.614457831,,151,89,32,51,0.47
Adaboost,160,7,side_effect_1,3,0.666981132,,0.615615616,,0.237762238,,0.641509434,,171,109,19,34,0.46
Adaboost,160,7,side_effect_1,4,0.713884452,,0.636094675,,0.325,,0.776119403,,163,108,15,52,0.39
Adaboost,160,8,side_effect_1,0,0.724210349,,0.657142857,,0.306666667,,0.741935484,,184,104,16,46,0.38
Adaboost,160,8,side_effect_1,1,0.641242938,,0.751445087,,0.283950617,,0.450980392,,237,58,28,23,0.49
Adaboost,160,8,side_effect_1,2,0.708657768,,0.762611276,,0.3625,,0.5,,228,51,29,29,0.48
Adaboost,160,8,side_effect_1,3,0.599501509,,0.698360656,,0.311688312,,0.380952381,,189,53,39,24,0.49
Adaboost,160,8,side_effect_1,4,0.629112123,,0.54517134,,0.288888889,,0.742857143,,123,128,18,52,0.43
Adaboost,160,9,side_effect_1,0,0.725987719,,0.75074184,,0.393939394,,0.619047619,,214,60,24,39,0.48
Adaboost,160,9,side_effect_1,1,0.647516594,,0.68,,0.339285714,,0.558823529,,183,74,30,38,0.48
Adaboost,160,9,side_effect_1,2,0.655175762,,0.777439024,,0.375,,0.421052632,,231,40,33,24,0.48
Adaboost,160,9,side_effect_1,3,0.694974764,,0.445121951,,0.201793722,,0.918367347,,101,178,4,45,0.31
Adaboost,160,9,side_effect_1,4,0.607173984,,0.595307918,,0.267973856,,0.611940299,,162,112,26,41,0.47
MLP,160,0,side_effect_1,0,0.595827901,,0.647590361,,0.245614035,,0.474576271,,187,86,31,28,0.01
MLP,160,0,side_effect_1,1,0.675123153,,0.677514793,,0.289256198,,0.603448276,,194,86,23,35,0.04
MLP,160,0,side_effect_1,2,0.688002848,,0.720125786,,0.326923077,,0.641509434,,195,70,19,34,0.05
MLP,160,0,side_effect_1,3,0.656855393,,0.19873817,,0.19873817,,1,,0,254,0,63,0
MLP,160,0,side_effect_1,4,0.563181207,,0.757062147,,0.358490566,,0.267605634,,249,34,52,19,0.48
MLP,160,1,side_effect_1,0,0.639016173,,0.738738739,,0.282051282,,0.41509434,,224,56,31,22,0.11
MLP,160,1,side_effect_1,1,0.670863309,,0.639053254,,0.278571429,,0.65,,177,101,21,39,0.01
MLP,160,1,side_effect_1,2,0.460990502,,0.19760479,,0.19760479,,1,,0,268,0,66,0
MLP,160,1,side_effect_1,3,0.65849822,,0.805921053,,0.357142857,,0.319148936,,230,27,32,15,0.01
MLP,160,1,side_effect_1,4,0.688536953,,0.608571429,,0.337016575,,0.782051282,,152,120,17,61,0.01
MLP,160,2,side_effect_1,0,0.597089695,,0.806748466,,1,,0.015625,,262,0,63,1,0.01
MLP,160,2,side_effect_1,1,0.620987654,,0.634502924,,0.312056738,,0.611111111,,173,97,28,44,0.21
MLP,160,2,side_effect_1,2,0.661996621,,0.69470405,,0.289719626,,0.58490566,,192,76,22,31,0.04
MLP,160,2,side_effect_1,3,0.617665867,,0.582043344,,0.191780822,,0.622222222,,160,118,17,28,0.01
MLP,160,2,side_effect_1,4,0.656833419,,0.645533141,,0.312056738,,0.628571429,,180,97,26,44,0.01
MLP,160,3,side_effect_1,0,0.480165913,,0.163987138,,0.163987138,,1,,0,260,0,51,0
MLP,160,3,side_effect_1,1,0.564909993,,0.577380952,,0.290322581,,0.584415584,,149,110,32,45,0.01
MLP,160,3,side_effect_1,2,0.519517138,,0.851515152,,0.1875,,0.076923077,,278,13,36,3,0.94
MLP,160,3,side_effect_1,3,0.613122172,,0.19941349,,0.19941349,,1,,0,273,0,68,0
MLP,160,3,side_effect_1,4,0.580136402,,0.202346041,,0.202346041,,1,,0,272,0,69,0
MLP,160,4,side_effect_1,0,0.788457008,,0.847560976,,0.454545455,,0.555555556,,253,30,20,25,0.55
MLP,160,4,side_effect_1,1,0.64785694,,0.74702381,,0.361111111,,0.4,,225,46,39,26,0.22
MLP,160,4,side_effect_1,2,0.718298368,,0.720364742,,0.360824742,,0.538461538,,202,62,30,35,0.01
MLP,160,4,side_effect_1,3,0.629186603,,0.828660436,,0.5,,0.018181818,,265,1,54,1,0.01
MLP,160,4,side_effect_1,4,0.481250623,,0.71884058,,0.290909091,,0.216216216,,232,39,58,16,0.46
MLP,160,5,side_effect_1,0,0.661880046,,0.736842105,,0.4,,0.5,,204,51,34,34,0.08
MLP,160,5,side_effect_1,1,0.437656642,,0.169139466,,0.169139466,,1,,0,280,0,57,0
MLP,160,5,side_effect_1,2,0.700374532,,0.737654321,,0.340909091,,0.526315789,,209,58,27,30,0.01
MLP,160,5,side_effect_1,3,0.734,,0.776119403,,0.419354839,,0.65,,221,54,21,39,0.11
MLP,160,5,side_effect_1,4,0.672719889,,0.673529412,,0.290598291,,0.548387097,,195,83,28,34,0.02
MLP,160,6,side_effect_1,0,0.581019478,,0.720257235,,0.297297297,,0.385964912,,202,52,35,22,0.06
MLP,160,6,side_effect_1,1,0.643204813,,0.724550898,,0.346666667,,0.376811594,,216,49,43,26,0.12
MLP,160,6,side_effect_1,2,0.649480666,,0.188854489,,0.188854489,,1,,0,262,0,61,0
MLP,160,6,side_effect_1,3,0.631193527,,0.601156069,,0.231292517,,0.576271186,,174,113,25,34,0.01
MLP,160,6,side_effect_1,4,0.643998558,,0.692753623,,0.277777778,,0.517241379,,209,78,28,30,0.02
MLP,160,7,side_effect_1,0,0.735570988,,0.801801802,,0.352112676,,0.555555556,,242,46,20,25,0.39
MLP,160,7,side_effect_1,1,0.78111622,,0.793814433,,0.456790123,,0.698113208,,194,44,16,37,0.15
MLP,160,7,side_effect_1,2,0.590064211,,0.656069364,,0.309090909,,0.441558442,,193,76,43,34,0.03
MLP,160,7,side_effect_1,3,0.700768604,,0.684365782,,0.317073171,,0.629032258,,193,84,23,39,0.03
MLP,160,7,side_effect_1,4,0.572332683,,0.191428571,,0.191428571,,1,,0,283,0,67,0
MLP,160,8,side_effect_1,0,0.721742543,,0.738601824,,0.352941176,,0.642857143,,207,66,20,36,0.01
MLP,160,8,side_effect_1,1,0.653690831,,0.776397516,,0.372881356,,0.385964912,,228,37,35,22,0.18
MLP,160,8,side_effect_1,2,0.575925926,,0.664634146,,0.25,,0.448275862,,192,78,32,26,0.02
MLP,160,8,side_effect_1,3,0.623769118,,0.737951807,,0.405797101,,0.378378378,,217,41,46,28,0.29
MLP,160,8,side_effect_1,4,0.527300452,,0.16954023,,0.16954023,,1,,0,289,0,59,0
MLP,160,9,side_effect_1,0,0.470390071,,0.675438596,,0.206896552,,0.3,,213,69,42,18,0.08
MLP,160,9,side_effect_1,1,0.704845533,,0.758409786,,0.373493976,,0.534482759,,217,52,27,31,0.35
MLP,160,9,side_effect_1,2,0.650751547,,0.650306748,,0.307086614,,0.6,,173,88,26,39,0.02
MLP,160,9,side_effect_1,3,0.455597015,,0.207100592,,0.207100592,,1,,0,268,0,70,0
MLP,160,9,side_effect_1,4,0.412691622,,0.156441718,,0.156441718,,1,,0,275,0,51,0
RF,120,0,side_effect_1,0,0.77781704,,0.774390244,,0.333333333,,0.644444444,,225,58,16,29,0.26
RF,120,0,side_effect_1,1,0.70636833,,0.777429467,,0.493333333,,0.528571429,,211,38,33,37,0.3
RF,120,0,side_effect_1,2,0.753796296,,0.848484848,,0.589285714,,0.55,,247,23,27,33,0.36
RF,120,0,side_effect_1,3,0.717204989,,0.725308642,,0.352941176,,0.610169492,,199,66,23,36,0.2
RF,120,0,side_effect_1,4,0.707539683,,0.787709497,,0.460526316,,0.5,,247,41,35,35,0.31
RF,120,1,side_effect_1,0,0.754381919,,0.781350482,,0.305555556,,0.55,,221,50,18,22,0.23
RF,120,1,side_effect_1,1,0.72851711,,0.699690402,,0.339130435,,0.65,,187,76,21,39,0.27
RF,120,1,side_effect_1,2,0.635002982,,0.73374613,,0.36,,0.415384615,,210,48,38,27,0.15
RF,120,1,side_effect_1,3,0.762019488,,0.799426934,,0.478723404,,0.681818182,,234,49,21,45,0.25
RF,120,1,side_effect_1,4,0.703228963,,0.600566572,,0.306818182,,0.739726027,,158,122,19,54,0.19
RF,120,2,side_effect_1,0,0.638450502,,0.724852071,,0.276595745,,0.509803922,,219,68,25,26,0.19
RF,120,2,side_effect_1,1,0.700503681,,0.513846154,,0.257281553,,0.913793103,,114,153,5,53,0.12
RF,120,2,side_effect_1,2,0.813324819,,0.792792793,,0.514851485,,0.722222222,,212,49,20,52,0.25
RF,120,2,side_effect_1,3,0.756051937,,0.785932722,,0.505747126,,0.61971831,,213,43,27,44,0.25
RF,120,2,side_effect_1,4,0.799769772,,0.675595238,,0.303448276,,0.846153846,,183,101,8,44,0.14
RF,120,3,side_effect_1,0,0.624554526,,0.626198083,,0.30952381,,0.565217391,,157,87,30,39,0.2
RF,120,3,side_effect_1,1,0.666839491,,0.558641975,,0.309782609,,0.780821918,,124,127,16,57,0.17
RF,120,3,side_effect_1,2,0.721571906,,0.726984127,,0.257731959,,0.641025641,,204,72,14,25,0.23
RF,120,3,side_effect_1,3,0.690492733,,0.694444444,,0.284552846,,0.614035088,,215,88,22,35,0.24
RF,120,3,side_effect_1,4,0.728351127,,0.786743516,,0.445945946,,0.5,,240,41,33,33,0.31
RF,120,4,side_effect_1,0,0.715242407,,0.832807571,,0.358490566,,0.5,,245,34,19,19,0.3
RF,120,4,side_effect_1,1,0.751642303,,0.819526627,,0.5,,0.590163934,,241,36,25,36,0.26
RF,120,4,side_effect_1,2,0.780607037,,0.725609756,,0.435114504,,0.780821918,,181,74,16,57,0.17
RF,120,4,side_effect_1,3,0.748966942,,0.737341772,,0.455445545,,0.621621622,,187,55,28,46,0.25
RF,120,4,side_effect_1,4,0.680834665,,0.766666667,,0.341463415,,0.482758621,,248,54,30,28,0.32
RF,120,5,side_effect_1,0,0.695602928,,0.687687688,,0.327586207,,0.59375,,191,78,26,38,0.19
RF,120,5,side_effect_1,1,0.770369364,,0.852664577,,0.595744681,,0.5,,244,19,28,28,0.43
RF,120,5,side_effect_1,2,0.706897512,,0.654320988,,0.354609929,,0.704225352,,162,91,21,50,0.16
RF,120,5,side_effect_1,3,0.741424717,,0.760479042,,0.375,,0.642857143,,218,60,20,36,0.18
RF,120,5,side_effect_1,4,0.651075463,,0.604584527,,0.242038217,,0.666666667,,173,119,19,38,0.23
RF,120,6,side_effect_1,0,0.663922518,,0.735042735,,0.313131313,,0.553571429,,227,68,25,31,0.25
RF,120,6,side_effect_1,1,0.734501263,,0.774509804,,0.47826087,,0.5,,204,36,33,33,0.39
RF,120,6,side_effect_1,2,0.66556696,,0.693251534,,0.327272727,,0.580645161,,190,74,26,36,0.13
RF,120,6,side_effect_1,3,0.709274457,,0.675757576,,0.26984127,,0.693877551,,189,92,15,34,0.19
RF,120,6,side_effect_1,4,0.779769526,,0.783236994,,0.47826087,,0.61971831,,227,48,27,44,0.28
RF,120,7,side_effect_1,0,0.724985624,,0.612244898,,0.220779221,,0.723404255,,176,120,13,34,0.16
RF,120,7,side_effect_1,1,0.715600138,,0.608552632,,0.305194805,,0.796610169,,138,107,12,47,0.1
RF,120,7,side_effect_1,2,0.732212869,,0.686567164,,0.336,,0.65625,,188,83,22,42,0.22
RF,120,7,side_effect_1,3,0.649028146,,0.549253731,,0.238888889,,0.754385965,,141,137,14,43,0.1
RF,120,7,side_effect_1,4,0.699901985,,0.611111111,,0.33908046,,0.766233766,,150,115,18,59,0.19
RF,120,8,side_effect_1,0,0.703558052,,0.774480712,,0.460526316,,0.5,,226,41,35,35,0.27
RF,120,8,side_effect_1,1,0.731572541,,0.696165192,,0.410447761,,0.696202532,,181,79,24,55,0.25
RF,120,8,side_effect_1,2,0.792966983,,0.760479042,,0.432692308,,0.681818182,,209,59,21,45,0.24
RF,120,8,side_effect_1,3,0.693647816,,0.621019108,,0.217391304,,0.731707317,,165,108,11,30,0.13
RF,120,8,side_effect_1,4,0.737006388,,0.701492537,,0.279661017,,0.6875,,202,85,15,33,0.25
RF,120,9,side_effect_1,0,0.703976035,,0.721893491,,0.375,,0.573529412,,205,65,29,39,0.24
RF,120,9,side_effect_1,1,0.701755931,,0.697530864,,0.359649123,,0.621212121,,185,73,25,41,0.21
RF,120,9,side_effect_1,2,0.766508767,,0.740740741,,0.343137255,,0.673076923,,205,67,17,35,0.24
RF,120,9,side_effect_1,3,0.648238994,,0.673846154,,0.301724138,,0.583333333,,184,81,25,35,0.21
RF,120,9,side_effect_1,4,0.73941736,,0.609195402,,0.278409091,,0.844827586,,163,127,9,49,0.18
LR,120,0,side_effect_1,0,0.625897151,,0.67721519,,0.266055046,,0.568627451,,185,80,22,29,0.2
LR,120,0,side_effect_1,1,0.682068649,,0.688046647,,0.304347826,,0.564516129,,201,80,27,35,0.11
LR,120,0,side_effect_1,2,0.660687199,,0.683544304,,0.315315315,,0.593220339,,181,76,24,35,0.12
LR,120,0,side_effect_1,3,0.67730962,,0.664723032,,0.28125,,0.610169492,,192,92,23,36,0.13
LR,120,0,side_effect_1,4,0.739726027,,0.724340176,,0.41025641,,0.657534247,,199,69,25,48,0.19
LR,120,1,side_effect_1,0,0.641533865,,0.649546828,,0.363636364,,0.6,,167,84,32,48,0.13
LR,120,1,side_effect_1,1,0.739461279,,0.623100304,,0.275641026,,0.796296296,,162,113,11,43,0.22
LR,120,1,side_effect_1,2,0.673865856,,0.542772861,,0.28358209,,0.838235294,,127,144,11,57,0.09
LR,120,1,side_effect_1,3,0.629099344,,0.549520767,,0.213414634,,0.744680851,,137,129,12,35,0.02
LR,120,1,side_effect_1,4,0.644458281,,0.631123919,,0.233576642,,0.581818182,,187,105,23,32,0.22
LR,120,2,side_effect_1,0,0.591411262,,0.403560831,,0.217741935,,0.885245902,,82,194,7,54,0.07
LR,120,2,side_effect_1,1,0.573671498,,0.666666667,,0.222222222,,0.5,,192,84,24,24,0.07
